date,1000SATS,AAVE,AAVEDOWN,ADA,ADADOWN,ALGO,ANC,APE,APT,ARB,ATOM,AVAX,AXS,BAND,BCC,BNB,BNBDOWN,BOME,BONK,BTC,BTCDOWN,BTT,CELR,CFX,CHZ,DASH,DOGE,DOT,DOTDOWN,DYDX,ENA,EOS,EOSDOWN,ETC,ETH,ETHDOWN,EUR,FDUSD,FET,FIL,FILDOWN,FLOKI,FTM,GALA,GMT,HBAR,ICX,INJ,IOST,IOTA,JASMY,LDO,LINK,LINKDOWN,LTC,LTCDOWN,LUNA,MANA,MASK,MATIC,NEAR,NEIRO,NEO,NOT,OM,OMG,ONT,OPTIM,ORDI,PAX,PENGU,PEOPLE,PEPE,PNUT,QTUM,RNDR,RUNE,SAND,SEI,SHIB,SLP,SOL,SUI,SUSHI,SUSHIDOWN,SUSHIUP,SXP,SXPDOWN,TAO,TIA,TRB,TRUMP,TRX,TRXDOWN,UNI,UNIDOWN,USD1,USDE,VET,WAVES,WIF,WIN,WLD,WLFI,XLM,XLMDOWN,XMR,XPL,XRP,XRPDOWN,XTZ,XTZDOWN,YFI,YFIDOWN,ZEC
2018-11-19 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-26 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-03 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-10 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-24 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-31 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-14 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-21 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-28 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-04 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-18 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-25 00:00:00+00:00,0,0,0,3.039229972352511e-17,0,0,0,0,0,0,0,0,0,0,0.2326646692415676,0.3149886910808164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035981484521828617,0,0,2.4169855980836328e-17,0,0,0,0,0,0,0,0,0,0,0,0.03564225841559112,0,0,0,0,0,0,0,0.14568545143422282,0,0,0,0,0,0,0,0.0,0,0,0,0.20534704673414253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062073734641476704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32147141470542434,0,0,0,2.627926350186794e-19,0,0,0,0,0,0,0,0,0,0,0,2.4094414595463744e-18,0,0,3.005752654413402e-18,0,0,0,0,0,0,0,0,0,0,0,0.1448048158666046,0,0,0,0,0,0,0,0.17129539773989857,0,0,0,0,0,0,0,0.0,0,0,0,0.19181067633385818,0,0,0,0,0,0,0,0.14308376052943658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02753393482477777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-11 00:00:00+00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.30354821189947545,0,0,0,3.246554682737725e-17,0,0,0,0,0,0,0,0,0,0,0,6.0975017034656526e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19130467650986943,0,0,0,0,0,0,0,0.13446198842099333,0,0,0,0,0,0,0,0.0,0,0,0,0.1601744070079231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09061257559423994,0,0,0,0,0,0.1198981405674987,0,0,0,0,0,0,0,0,0,0
2019-03-18 00:00:00+00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.2888452891378693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14050291342701737,0,0,0,0,0,0,0,0.05946902509980719,0,0,0,0,0,0,0,4.6914498986814384e-18,0,0,0,0.13324291704790137,0,0,0,0,0,0,0,0.23277642509981689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02855342577987246,0,0,0,0,0,0.11661000440771559,0,0,0,0,0,0,0,0,0,0
2019-03-25 00:00:00+00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.15700025038705415,0.27303800156794916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815509288694783,0,0,0,0,0,0,0,0,0,0,0,0,0.08457449870857858,0,0,0,0,0,0,0,3.3611603835630337e-18,0,0,0,0,0,0,0,0,0,0,0,0.1562717530657909,0,0,0,0,0,0,0,0.1412288937411588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029895020592608092,0,0,0,0,0,0.0764406530673822,0,0,0,0,0,0,0,0,0,0
2019-04-01 00:00:00+00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.03779992604726675,0.2651823536703041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.591700846660766e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1063047808143754,0,0,0,0,0,0,0,0.01899989579885592,0,0,0,0,0,0,0,0,0,0,0,0.1531964324629582,0,0,0,0,0,0,0,0.1696313118596527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07056532537135568,0,0,0,0,0,0.17831997397523128,0,0,0,0,0,0,0,0,0,0
2019-04-08 00:00:00+00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.15244238034339216,0.3009853658586432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.524119239311857e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12217145671059522,0,0,0,0,0,0,0,1.739162223902479e-17,0,0,0,0,0,0,0,0.0,0,0,0,0.17983122107684524,0,0,0,0,0,0,0,0.16934803136325413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07522154464726999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-15 00:00:00+00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.09191316366095449,0.2614087675099212,0,0,0,0.1028665223725771,0,0,0,0,0,0,0,0,0,0,0,3.885040814003148e-17,0,0.1642784924439837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.791811183077506e-18,0,0,0,0,0,0,0,0,0,0,0,0.17375004561259563,0,0,0,0,0,0,0,0.10807130015983814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09771170824012977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22 00:00:00+00:00,0,0,0,0.04228121318045433,0,0,0,0,0,0,0,0,0,0,0.08361877610331701,0.25264107863761565,0,0,0,0.11916172466200294,0,0,0,0,0,0,0,0,0,0,0,2.0804447540521964e-17,0,0.18145658015391997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.526498166526835e-18,0,0,0,0,0,0,0,0,0,0,0,0.18323632127685624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13760430598583404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-29 00:00:00+00:00,0,0,0,0.06033714164489704,0,0,0,0,0,0,0,0,0,0,0.06283389662187865,0.2838475802636979,0,0,0,0.1512992669725306,0,0,0,0,0,0,0,0,0,0,0,9.366881897003513e-18,0,0.1777410290333466,3.1767369913748976e-17,0,0,0,0,0,0,0,0,0,0,0,0.14115820963112632,0,0,0,0,0,0,0,2.4272822396442927e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12278287583252281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-06 00:00:00+00:00,0,0,0,0.0394907188756001,0,0,0,0,0,0,0,0,0,0,0.026144055065499047,0.121504875300632,0,0,0,0.08850546327264118,0,0,0,0,0,0,0,0,0,0,0,5.598700332406172e-18,0,0.08464751246417453,3.0357997224060394e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.608166189981933e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5659629555807117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07374441944074148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-13 00:00:00+00:00,0,0,0,0.027501507602293716,0,0,0,0,0,0,0,0,0,0,0.029694566973038097,0.1220207175230527,0,0,0,0.09211543028198631,0,0,0,0,0,0,0,0,0,0,0,2.0237562848849103e-17,0,0.07190943861116805,5.360961253022279e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.153657871976007e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5658626586165366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09089568039192458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-20 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11313955370399209,0.2940839213220983,0,0,0,0.12341635288482393,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.10048969464740229,8.585974114386997e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11097988171017924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11327784087893097,0,0,0,0,0,0.031771266197594614,0,0,0,0.11284148865497863,0,0,0,0,0,0
2019-05-27 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13305049140279676,0.3215624028111311,0,0,0,0.13840183511171236,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.10485791822373546,9.154996574003855e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11980836589319646,0,0,0,0,2.3778575538131826e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051309686680958956,0,0,0,0.13100929987646903,0,0,0,0,0,0
2019-06-03 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1349596467811627,0.3144242971718497,0,0,0,0.11352001325282413,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.09668290070856743,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15588707855262735,0,0,0,0,0.0,0,0,0,0,0,0,0,2.9433050695149706e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18452606353296883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-10 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14249236739272128,0.299891194177384,0,0,0,0.08000326069654733,0,0,0,0,0,0,0,0,0,0,0,5.285575716779515e-18,0,0.12571765161765944,7.503805958793714e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13623550803297502,0,0,0,0,3.157735413177914e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15088195010243763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06477806798027515,0,0,0,0,0,0
2019-06-17 00:00:00+00:00,0,0,0,0.03711866383635874,0,0,0,0,0,0,0,0,0,0,0.14538335330298846,0.3157536647509428,0,0,0,0.12109635850653606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13909211682484351,2.0322156950036324e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15244658646349124,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.08910925631483918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-24 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1327769933780581,0.3285469920514225,0,0,0,0.11309970256336267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15086949682490375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.504845440866248e-18,0,0,0,0,0,0,0,0.0373363724612547,0,0,0,0,0,0,0,0,0,0,0,1.7786322053813676e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13553908254404065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10183136017695772,0,0,0,0,0,0
2019-07-01 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09625945544382487,0.3138271672677945,0,0,0,0.16167738826949726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14789307707082697,1.580812822396843e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.047436204589190935,0,0,0,0.015914559801901488,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21699214755696397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-08 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05016460687238718,0.11972648209564957,0,0,0,0.061716410285106896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03972379732776304,2.8856532381820464e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064395876728176125,0,0,0,0,0,0,0,0.003925995149638389,0,0,0,0,0,0,0.6329381084282036,0,0,0,0,0.04070915535325658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04465585681517708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009801507806785648,0.08357592417086876,0,0,0,0.08162723176039544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03611144626315486,1.8612468884394453e-17,0,0,0,0,0,0,0,0,0,0,0,0.048722315338550794,0,0,0,0,0,0,0,0.020982808937725007,0,0,0,0,0,0,0,0.0033006404168302466,0,0,0,0,0,0,0.6959372539417997,0,0,0,0,0.0199408713638895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09965395249397752,0,0,0,0.08647242602524191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0569346322425105e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06437154095327303,0,0.05695683326376298,0,0,0,0,0,0,0,0.0016081093225592293,0,0,0,1.3717937006866486e-17,0,0,0.6384657034162392,0,0,0,0,5.901231116137701e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05247143452494614,0,0,0,0,0,0
2019-08-12 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09872617671134841,0,0,0,0.08407836590532033,0,0,0,0,0,0,0,0,0,0,0,1.2361038164219523e-17,0,0.03440827909501284,6.44904552857838e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06612282254501524,0,0.04678490900227007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6318154289519322,0,0,0,0,1.6540846591892432e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03806401778910095,0,0,0,0,0,0
2019-08-19 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-09 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-23 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
